Season,Team Name,March Madness,Sweet Sixteen,Elite Eight,Final Four,Championship,Champions,Color,Location,,,
2014,Gonzaga,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2014,Oklahoma State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2014,BYU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2014,Nebraska,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2014,North Dakota State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2014,New Mexico State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2014,Louisiana-Lafayette,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2014,American,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2014,Weber State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,West,,,
2014,Wichita State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2014,Michigan,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,Midwest,,,
2014,Duke,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2014,Louisville,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2014,Saint Louis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2014,Massachusetts,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2014,Texas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2014,Kentucky,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,blue,South,,,
2014,Kansas State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,Midwest,,,
2014,Arizona State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2014,Iowa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2014,Tennessee,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2014,NC State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2014,Xavier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2014,Manhattan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,East,,,
2014,Mercer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2014,Wofford,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black,South,,,
2014,Cal Poly,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,West,,,
2014,Texas Southern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,Kansas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2013,Georgetown,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Florida,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,South,,,
2013,Michigan,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,blue,Midwest,,,
2013,VCU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2013,UCLA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,San Diego State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2013,North Carolina,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Villanova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2013,Oklahoma,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,Minnesota,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2013,Akron,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2013,South Dakota State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Northwestern State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,Midwest,,,
2013,Florida Gulf Coast,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Western Kentucky,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,Gonzaga,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2013,Ohio State,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,red,Midwest,,,
2013,New Mexico,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2013,Kansas State,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,purple,Midwest,,,
2013,Wisconsin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2013,Arizona,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2013,Notre Dame,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2013,Pittsburgh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,East,,,
2013,Wichita State,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,yellow,Midwest,,,
2013,Iowa State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2013,Belmont,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Ole Miss,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Boise State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2013,La Salle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yellow,East,,,
2013,Harvard,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2013,Iona,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2013,Southern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Indiana,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2013,Miami,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2013,Marquette,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,Midwest,,,
2013,Syracuse,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,orange,East,,,
2013,Virginia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,Butler,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2013,Illinois,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,Midwest,,,
2013,NC State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,Temple,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2013,Colorado,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,West,,,
2013,Bucknell,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,East,,,
2013,California,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,West,,,
2013,Montana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2013,Davidson,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,Pacific,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,West,,,
2013,James Madison,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,East,,,
2013,Long Island,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2013,Louisville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,red,South,,,
2013,Duke,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,East,,,
2013,Michigan State,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,green,Midwest,,,
2013,Saint Louis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Oklahoma State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2013,Memphis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2013,Creighton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2013,Colorado State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,West,,,
2013,Missouri,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2013,Cincinnati,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2013,Middle Tennessee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2013,Saint Mary's ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,Oregon,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,green,West,,,
2013,New Mexico State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2013,Valparaiso,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2013,Albany,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,East,,,
2013,Liberty,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2013,North Carolina A&T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
